id_lattes,name,major_area,area,descendants,fecundity,fertility,cousins,generations,relationships,genealogical_index
9514190453774618,r l b lino,ciencias da saude,enfermagem,0,0,0,257,0,0,0
6479794926380800,i c m mendes,ciencias sociais aplicadas,direito,0,0,0,551,0,0,0
1018490014395487,l c l silva,ciencias da saude,saúde coletiva,0,0,0,114,0,0,0
10314396,l r k rotenberg,,,0,0,0,213,0,0,0
42547328878110,r a mocellin,ciencias sociais aplicadas,administração,0,0,0,0,0,0,0
6150247005564366,f p briguente,engenharias,engenharia química,0,0,0,282,0,0,0
10082538,c a r neto,,,0,0,0,57,0,0,0
9202160468429504,m s milagres,linguistica letras e artes,artes,0,0,0,0,0,0,0
7366615754915313,l r f pielke,ciencias humanas,educação,0,0,0,525,0,0,0
5609002723983,u s d c c vasconcellos,ciencias sociais aplicadas,direito,0,0,0,140,0,0,0
10263794,j p monticeli,,,0,0,0,152,0,0,0
2777648316494916,e l echeverria,ciencias sociais aplicadas,administração,0,0,0,573,0,0,0
5479446295078583,g m mostaco,ciencias agrarias,engenharia agrícola,0,0,0,254,0,0,0
10004271,a a felini,,,0,0,0,20,0,0,0
8938533709378342,f r ferreira,,,0,0,0,22,0,0,0
10332745,l g lins,,,0,0,0,240,0,0,0
462309881050224,r f pereira,ciencias humanas,educação,0,0,0,352,0,0,0
1078736284302049,l s nunes,ciencias da saude,saúde coletiva,0,0,0,0,0,0,0
4319024979542296,c l goncalves,ciencias biologicas,farmacologia,0,0,0,361,0,0,0
5194088002465723,a d o machado,ciencias biologicas,ecologia,0,0,0,1138,0,0,0
1312094898634538,p r kuhn,ciencias agrarias,agronomia,0,0,0,56,0,0,0
8520009279907695,f a d santos,ciencias da saude,saúde coletiva,0,0,0,153,0,0,0
4940397826682341,j a galhardo,ciencias agrarias,medicina veterinária,0,0,0,381,0,0,0
7102492567043518,m s monnazzi,ciencias da saude,odontologia,3,3,0,252,1,3,0
3288539865097933,f v d silva,engenharias,engenharia sanitária,0,0,0,72,0,0,0
7248901079921494,a f p cavalcante,ciencias humanas,educação,0,0,0,0,0,0,0
10028450,a c w machado,,,0,0,0,179,0,0,0
5162705165485405,j c rocha,ciencias exatas e da terra,matemática,0,0,0,35,0,0,0
8073512824481917,p f f d silva,engenharias,engenharia de materiais e metalúrgica,0,0,0,65,0,0,0
6658707023651853,a s d silva,ciencias exatas e da terra,física,0,0,0,37,0,0,0
5312071022205725,m h c d aquino,ciencias agrarias,medicina veterinária,9,9,0,0,1,9,0
10177517,f s p clark,,,0,0,0,53,0,0,0
1504997267303082,a s e silva,ciencias humanas,psicologia,0,0,0,48,0,0,0
1298229141392465,c r b neto,ciencias agrarias,agronomia,0,0,0,523,0,0,0
4679503501437280,j l almeida,ciencias agrarias,medicina veterinária,0,0,0,142,0,0,0
10115314,c k d brito,,,0,0,0,14,0,0,0
10444854,p d basilio,,,0,0,0,646,0,0,0
3688591495304955,g p d c ferreira,ciencias humanas,educação,0,0,0,117,0,0,0
2338312283014501,h a mustafa,engenharias,engenharia de produção,0,0,0,13,0,0,0
9755464013860628,m m quelopana,ciencias biologicas,bioquímica,0,0,0,183,0,0,0
4246247820360282,f s vendramin,ciencias da saude,medicina,0,0,0,246,0,0,0
6493269080354429,v r d reis,,,0,0,0,399,0,0,0
1212067721809695,h s g filho,ciencias exatas e da terra,física,0,0,0,309,0,0,0
30745448607633,j a d c neves,ciencias humanas,ciência política,0,0,0,245,0,0,0
8050292666249089,f m a d oliveira,linguistica letras e artes,artes,0,0,0,146,0,0,0
1106887752581120,p demeneghi,ciencias exatas e da terra,matemática,0,0,0,62,0,0,0
2103925286785338,g d m caldat,ciencias humanas,filosofia,0,0,0,71,0,0,0
590269872577715,e g s chavez,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,13,0,0,0
4640692892450744,m c t heberlein,linguistica letras e artes,letras,0,0,0,324,0,0,0
5522678651987937,m b moreira,ciencias biologicas,ecologia,0,0,0,0,0,0,0
9421224639138350,r b d souza,,,0,0,0,125,0,0,0
3724140466352207,e s gobbi,ciencias humanas,geografia,0,0,0,122,0,0,0
173804012532406,l c p junior,ciencias exatas e da terra,ciência da computação,0,0,0,114,0,0,0
8042342466024186,m i b silva,ciencias da saude,nutrição,1,1,0,443,1,1,0
994126406537428,h t t mizuta,ciencias da saude,farmácia,0,0,0,170,0,0,0
2662152309315656,b b boniati,ciencias exatas e da terra,ciência da computação,0,0,0,265,0,0,0
6261742497940797,h g braun,ciencias sociais aplicadas,comunicação,0,0,0,238,0,0,0
10426379,n d m cavalcante,,,0,0,0,31,0,0,0
10254124,j p c e silva,,,0,0,0,26,0,0,0
4286867933919016,m h d s rodrigues,,,0,0,0,246,0,0,0
10441084,o ordonez,,,0,0,0,138,0,0,0
10510212,s fayad,,,0,0,0,167,0,0,0
10023108,a ribeiro,,,0,0,0,532,0,0,0
1623993218503802,r j d a torres,ciencias da saude,medicina,0,0,0,275,0,0,0
5805856744634450,j d s c filho,ciencias exatas e da terra,física,0,0,0,53,0,0,0
9668447751087972,f o dias,ciencias biologicas,genética,0,0,0,42,0,0,0
9735120051439207,a c caldas,ciencias da saude,medicina,0,0,0,38,0,0,0
4286430206412578,a d costa,ciencias humanas,filosofia,0,0,0,62,0,0,0
7337125039379689,e d o d silva,ciencias exatas e da terra,ciência da computação,0,0,0,417,0,0,0
10051063,a a i leao,,,0,0,0,168,0,0,0
535501830903598,r c d souza,ciencias sociais aplicadas,economia,0,0,0,442,0,0,0
5911645527104170,a p d s d conceicao,ciencias humanas,educação,0,0,0,133,0,0,0
10101776,c cannon,,,0,0,0,0,0,0,0
10151623,e d c ramos,,,0,0,0,268,0,0,0
6254671213692941,s c marques,ciencias biologicas,microbiologia,0,0,0,484,0,0,0
10386046,m n l ferreira,,,0,0,0,1150,0,0,0
7332737155746419,m g trindade,linguistica letras e artes,letras,0,0,0,0,0,0,0
3163130946442004,r v calheiros,ciencias exatas e da terra,geociências,1,1,0,76,1,1,0
2979649882281128,j m s andrade,ciencias sociais aplicadas,administração,0,0,0,226,0,0,0
1195670255754221,f d b d sousa,engenharias,engenharia de materiais e metalúrgica,0,0,0,121,0,0,0
6178221697014008,r t comar,ciencias sociais aplicadas,direito,0,0,0,198,0,0,0
10171541,f p girardi,,,0,0,0,132,0,0,0
8496962610171855,j d m d s monteiro,ciencias agrarias,agronomia,0,0,0,201,0,0,0
5466673295593228,j i f lied,linguistica letras e artes,letras,0,0,0,190,0,0,0
10405694,m t freira,,,0,0,0,68,0,0,0
10117509,d m d oliveira,,,0,0,0,174,0,0,0
8985966739384829,r k l d silva,ciencias da saude,saúde coletiva,0,0,0,110,0,0,0
3075044604784800,l p toralles,,,0,0,0,347,0,0,0
9649341991264306,c y s d f castro,ciencias sociais aplicadas,serviço social,0,0,0,306,0,0,0
9338040648785566,a v f rodrigues,ciencias sociais aplicadas,ciência da informação,0,0,0,42,0,0,0
6897204167311744,p b moura,,,0,0,0,146,0,0,0
8956978754865342,k c d c drabach,ciencias humanas,psicologia,0,0,0,139,0,0,0
3899175882403489,o echeverria,ciencias humanas,história,0,0,0,0,0,0,0
7391256471864674,m v jesus,ciencias agrarias,agronomia,0,0,0,141,0,0,0
8372569217064422,f b silva,ciencias sociais aplicadas,administração,0,0,0,963,0,0,0
523085003125420,j f g s anna,ciencias humanas,ciência política,0,0,0,93,0,0,0
3981128306152418,r h schneider,ciencias da saude,medicina,77,36,6,160,2,77,4
898846027228709,l alebrante,ciencias agrarias,zootecnia,0,0,0,175,0,0,0
6581246766446856,e pletz,engenharias,engenharia civil,0,0,0,383,0,0,0
8716263276368919,d e s ferreira,ciencias humanas,história,0,0,0,291,0,0,0
8632512286885664,t s mattos,engenharias,engenharia civil,0,0,0,46,0,0,0
5429924634926528,m l m d s araujo,ciencias exatas e da terra,ciência da computação,0,0,0,0,0,0,0
9546380238173906,m d s n ferreira,ciencias sociais aplicadas,administração,0,0,0,65,0,0,0
7161195129409496,r p d almeida,ciencias exatas e da terra,geociências,0,0,0,159,0,0,0
10035330,a p r b d castro,,,0,0,0,233,0,0,0
2435609680266254,j a d santos,ciencias exatas e da terra,matemática,0,0,0,0,0,0,0
7908399008655766,i tonin,ciencias exatas e da terra,ciência da computação,0,0,0,120,0,0,0
3539520518342914,e r l d souza,linguistica letras e artes,letras,0,0,0,0,0,0,0
44952609326439,r s pereira,,,0,0,0,44,0,0,0
7380875113840766,e z campos,ciencias da saude,educação física,1,1,0,352,1,1,0
638289717015836,r c d s borges,linguistica letras e artes,lingüística,15,15,0,412,1,15,0
853742404369096,v g m domingos,ciencias humanas,psicologia,0,0,0,537,0,0,0
7635659264503742,e d v martins,ciencias agrarias,agronomia,0,0,0,257,0,0,0
9359629642153880,r v elias,ciencias da saude,odontologia,0,0,0,208,0,0,0
10336487,l g mahler,,,0,0,0,508,0,0,0
625274668783756,m d s silva,ciencias sociais aplicadas,economia,0,0,0,228,0,0,0
8389159617719697,m l n l brzezinski,ciencias sociais aplicadas,direito,0,0,0,332,0,0,0
1310009062431662,m g couto,engenharias,engenharia sanitária,0,0,0,71,0,0,0
2510060524401444,t l junior,ciencias agrarias,medicina veterinária,58,32,2,31,2,59,2
5232992986719552,e murrell,ciencias biologicas,ecologia,0,0,0,26,0,0,0
7001898115761927,l b fonseca,ciencias agrarias,agronomia,0,0,0,0,0,0,0
7032215448844538,a r sheldon,linguistica letras e artes,artes,0,0,0,238,0,0,0
987952147361141,a l d b t codea,ciencias biologicas,morfologia,0,0,0,412,0,0,0
4930779773446376,a j a braga,ciencias exatas e da terra,ciência da computação,0,0,0,0,0,0,0
6833843577556103,f g cunha,engenharias,engenharia civil,0,0,0,594,0,0,0
9454790488950880,r j kunde,ciencias agrarias,agronomia,0,0,0,353,0,0,0
472429883116371,j c d s peres,ciencias da saude,odontologia,0,0,0,15,0,0,0
10370064,m a v c sivini,,,0,0,0,69,0,0,0
9199236801103848,d s rodrigues,,,0,0,0,10,0,0,0
101684553404997,m karak,ciencias exatas e da terra,química,0,0,0,162,0,0,0
7242105350057636,b p pereira,ciencias da saude,farmácia,0,0,0,88,0,0,0
9863017740356667,g f zucoloto,ciencias sociais aplicadas,economia,0,0,0,161,0,0,0
6437959556217825,s m d l silva,engenharias,engenharia de materiais e metalúrgica,31,21,3,332,2,31,3
2053790360952885,f d a g neto,linguistica letras e artes,artes,0,0,0,1738,0,0,0
300560588021622,r a d l m filho,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,580,0,0,0
6137834842733049,m a m b camilo,ciencias humanas,educação,0,0,0,0,0,0,0
10264646,j v c lima,,,0,0,0,384,0,0,0
8979940705801243,m a d m lourenco,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,19,0,0,0
6492445389385345,b b silveira,ciencias exatas e da terra,geociências,0,0,0,396,0,0,0
3614715219376553,n f pisetta,,,0,0,0,689,0,0,0
3662975065070488,d h d mendonca,ciencias humanas,educação,0,0,0,34,0,0,0
502486224061547,a f mallmann,ciencias da saude,nutrição,0,0,0,232,0,0,0
1890431576280053,c d m peres,ciencias sociais aplicadas,direito,0,0,0,538,0,0,0
2083180307298748,j r r perestrelo,ciencias sociais aplicadas,comunicação,0,0,0,487,0,0,0
6397202897517066,a d a ruela,ciencias humanas,ciência política,0,0,0,267,0,0,0
492132294823489,m i m ferrari,ciencias sociais aplicadas,comunicação,0,0,0,901,0,0,0
5620154789003851,r burigana,ciencias humanas,teologia,16,16,0,0,1,16,0
374569748462904,r j p d souza,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,131,0,0,0
9812955813049596,r a queiroga,engenharias,engenharia de energia,0,0,0,10,0,0,0
5364664752032926,n fonseca,ciencias agrarias,agronomia,0,0,0,326,0,0,0
6450080476147839,a s r ueda,ciencias sociais aplicadas,direito,0,0,0,636,0,0,0
7786082403939615,b o andrade,ciencias biologicas,ecologia,0,0,0,738,0,0,0
6222525579739646,a c b martins,ciencias humanas,psicologia,0,0,0,152,0,0,0
5445255186647578,a c j d camara,ciencias biologicas,parasitologia,5,5,0,327,1,5,0
4789478718662380,c m nascimento,engenharias,engenharia civil,0,0,0,42,0,0,0
2567303362619076,w d m s filho,ciencias humanas,educação,0,0,0,792,0,0,0
573136193985518,d d s miron,ciencias biologicas,,0,0,0,596,0,0,0
10185288,f c d sa,,,0,0,0,174,0,0,0
2784259245816368,a benso,ciencias sociais aplicadas,comunicação,0,0,0,205,0,0,0
9689037226307457,t m s silveira,ciencias sociais aplicadas,economia,0,0,0,368,0,0,0
1287755046906925,f a d albuquerque,ciencias biologicas,ecologia,0,0,0,839,0,0,0
6021659168212326,a s b bortolini,linguistica letras e artes,lingüística,0,0,0,29,0,0,0
7403627665915634,a l p magalhaes,,,0,0,0,194,0,0,0
10005865,a s r gomes,,,0,0,0,10,0,0,0
5752123675495665,v g azeredo,ciencias sociais aplicadas,serviço social,0,0,0,1204,0,0,0
8814452109099071,e t citolin,ciencias sociais aplicadas,direito,0,0,0,114,0,0,0
171618440950242,d batistella,ciencias exatas e da terra,geociências,0,0,0,383,0,0,0
9646872750954617,t d s d s calandrini,ciencias da saude,enfermagem,0,0,0,76,0,0,0
6635702955548638,l l d c casella,ciencias sociais aplicadas,turismo,0,0,0,257,0,0,0
8512965768430369,j m estoche,ciencias da saude,educação física,0,0,0,25,0,0,0
4815125366880072,j r p filho,ciencias da saude,odontologia,0,0,0,461,0,0,0
1851528381307059,b p d s rosa,ciencias da saude,educação física,0,0,0,32,0,0,0
8546297795708775,l d s cury,linguistica letras e artes,artes,0,0,0,82,0,0,0
5353372420926395,n l junior,linguistica letras e artes,letras,0,0,0,85,0,0,0
3383998229403423,c i d silva,ciencias humanas,psicologia,5,5,0,740,1,5,0
9147410396773410,i c nasser,engenharias,engenharia elétrica,0,0,0,155,0,0,0
3450906147431993,c c s batista,,,0,0,0,1358,0,0,0
3211051046234138,a d l dari,,,0,0,0,243,0,0,0
7426746475081610,a r oliveira,ciencias humanas,antropologia,0,0,0,457,0,0,0
2799393032636394,r fontana,ciencias humanas,teologia,0,0,0,161,0,0,0
5052014852711876,p f petersen,ciencias agrarias,agronomia,0,0,0,4,0,0,0
4803003570542380,i r coelho,,,0,0,0,0,0,0,0
6623030963970086,l d l wanderley,ciencias exatas e da terra,geociências,48,10,2,261,3,48,2
101552538156332,r s lisboa,ciencias agrarias,medicina veterinária,0,0,0,434,0,0,0
542428981653601,p a j antonies,ciencias sociais aplicadas,administração,0,0,0,365,0,0,0
6993660092701624,m neklyudov,ciencias exatas e da terra,matemática,0,0,0,0,0,0,0
4001544191185131,m m g valente,ciencias sociais aplicadas,direito,46,46,0,0,1,46,0
10445222,p h d o teixeira,,,0,0,0,194,0,0,0
2590473924116911,l h iwaya,ciencias exatas e da terra,ciência da computação,0,0,0,252,0,0,0
8662843426238516,c c m farias,,,0,0,0,105,0,0,0
10554591,v togni,,,0,0,0,434,0,0,0
10546702,t l d s gomes,,,0,0,0,2,0,0,0
3521335005960738,m g s barreto,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,0,0,0,0
8236015150533390,e j h leme,ciencias humanas,história,0,0,0,1193,0,0,0
9170775338336701,c e d s lino,ciencias humanas,psicologia,0,0,0,358,0,0,0
10456088,p a p s d s santos,,,0,0,0,23,0,0,0
8544312788455251,a s d o gomes,ciencias exatas e da terra,química,0,0,0,55,0,0,0
7079515535253986,j s moreno,ciencias da saude,medicina,0,0,0,61,0,0,0
2849912357424086,c m a d silva,ciencias exatas e da terra,geociências,0,0,0,21,0,0,0
10170947,f a salvador,,,0,0,0,523,0,0,0
8448002068197014,l g m moreira,,,0,0,0,252,0,0,0
10261002,j c ribeiro,,,0,0,0,66,0,0,0
2215938479345497,r l b gouveia,,,1,1,0,0,1,1,0
893892917707798,l l ferreira,ciencias humanas,educação,0,0,0,172,0,0,0
4632572882955408,s m uhmann,ciencias humanas,educação,0,0,0,695,0,0,0
10451369,p d b carvalho,,,0,0,0,1102,0,0,0
1908692679566620,a d f b quintao,,,0,0,0,91,0,0,0
1005687120991375,m g d abreu,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,642,0,0,0
10044495,a d l ribeiro,,,0,0,0,54,0,0,0
9465195680896114,g f m n santos,ciencias sociais aplicadas,direito,0,0,0,638,0,0,0
5172714744486778,l r faleiro,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,614,0,0,0
10534419,s m d f alves,,,0,0,0,90,0,0,0
8043110596823141,p l e leite,ciencias da saude,saúde coletiva,0,0,0,0,0,0,0
6722841758775461,s d n c mendes,ciencias da saude,odontologia,0,0,0,139,0,0,0
2483795365955258,j d r r junior,ciencias agrarias,agronomia,0,0,0,55,0,0,0
